District Key,State,District
rajasthan|deeg,Rajasthan,Deeg
rajasthan|dholpur,Rajasthan,Dholpur
rajasthan|dungarpur,Rajasthan,Dungarpur
rajasthan|hanumangarh,Rajasthan,Hanumangarh
rajasthan|jaipur,Rajasthan,Jaipur
rajasthan|jaisalmer,Rajasthan,Jaisalmer
rajasthan|jalore,Rajasthan,Jalore
rajasthan|jhalawar,Rajasthan,Jhalawar
rajasthan|jhunjhunu,Rajasthan,Jhunjhunu
rajasthan|jodhpur,Rajasthan,Jodhpur
rajasthan|karauli,Rajasthan,Karauli
rajasthan|khairthal tijara,Rajasthan,Khairthal Tijara
rajasthan|kota,Rajasthan,Kota
rajasthan|kotputli behror,Rajasthan,Kotputli Behror
rajasthan|nagaur,Rajasthan,Nagaur
rajasthan|pali,Rajasthan,Pali
rajasthan|phalodi,Rajasthan,Phalodi
rajasthan|pratapgarh,Rajasthan,Pratapgarh
rajasthan|rajsamand,Rajasthan,Rajsamand
rajasthan|salumber,Rajasthan,Salumber
rajasthan|sawai madhopur,Rajasthan,Sawai Madhopur
rajasthan|sikar,Rajasthan,Sikar
rajasthan|sirohi,Rajasthan,Sirohi
rajasthan|sri ganganagar,Rajasthan,Sri Ganganagar
rajasthan|tonk,Rajasthan,Tonk
rajasthan|udaipur,Rajasthan,Udaipur
sikkim|gangtok,Sikkim,Gangtok
sikkim|gyalshing,Sikkim,Gyalshing
sikkim|mangan,Sikkim,Mangan
sikkim|namchi,Sikkim,Namchi
sikkim|pakyong,Sikkim,Pakyong
sikkim|soreng,Sikkim,Soreng
tamil nadu|ariyalur,Tamil Nadu,Ariyalur
tamil nadu|chengalpattu,Tamil Nadu,Chengalpattu
tamil nadu|chennai,Tamil Nadu,Chennai
tamil nadu|coimbatore,Tamil Nadu,Coimbatore
tamil nadu|cuddalore,Tamil Nadu,Cuddalore
tamil nadu|dharmapuri,Tamil Nadu,Dharmapuri
tamil nadu|dindigul,Tamil Nadu,Dindigul
tamil nadu|erode,Tamil Nadu,Erode
tamil nadu|kallakurichi,Tamil Nadu,Kallakurichi
tamil nadu|kancheepuram,Tamil Nadu,Kancheepuram
tamil nadu|kanniyakumari,Tamil Nadu,Kanniyakumari
tamil nadu|karur,Tamil Nadu,Karur
tamil nadu|krishnagiri,Tamil Nadu,Krishnagiri
tamil nadu|madurai,Tamil Nadu,Madurai
tamil nadu|mayiladuthurai,Tamil Nadu,Mayiladuthurai
tamil nadu|nagapattinam,Tamil Nadu,Nagapattinam
tamil nadu|namakkal,Tamil Nadu,Namakkal
tamil nadu|perambalur,Tamil Nadu,Perambalur
tamil nadu|pudukkottai,Tamil Nadu,Pudukkottai
tamil nadu|ramanathapuram,Tamil Nadu,Ramanathapuram
tamil nadu|ranipet,Tamil Nadu,Ranipet
tamil nadu|salem,Tamil Nadu,Salem
tamil nadu|sivaganga,Tamil Nadu,Sivaganga
tamil nadu|tenkasi,Tamil Nadu,Tenkasi
tamil nadu|thanjavur,Tamil Nadu,Thanjavur
tamil nadu|the nilgiris,Tamil Nadu,The Nilgiris
tamil nadu|theni,Tamil Nadu,Theni
tamil nadu|thoothukudi,Tamil Nadu,Thoothukudi
tamil nadu|tiruchirappalli,Tamil Nadu,Tiruchirappalli
tamil nadu|tirunelveli,Tamil Nadu,Tirunelveli
tamil nadu|tirupathur,Tamil Nadu,Tirupathur
tamil nadu|tiruppur,Tamil Nadu,Tiruppur
tamil nadu|tiruvallur,Tamil Nadu,Tiruvallur
tamil nadu|tiruvannamalai,Tamil Nadu,Tiruvannamalai
tamil nadu|tiruvarur,Tamil Nadu,Tiruvarur
tamil nadu|vellore,Tamil Nadu,Vellore
tamil nadu|viluppuram,Tamil Nadu,Viluppuram
tamil nadu|virudhunagar,Tamil Nadu,Virudhunagar
telangana|adilabad,Telangana,Adilabad
telangana|bhadradri kothagudem,Telangana,Bhadradri Kothagudem
telangana|hanumakonda,Telangana,Hanumakonda
telangana|hyderabad,Telangana,Hyderabad
telangana|jagtial,Telangana,Jagtial
telangana|jangaon,Telangana,Jangaon
telangana|jayashankar bhupalpally,Telangana,Jayashankar Bhupalpally
telangana|jogulamba gadwal,Telangana,Jogulamba Gadwal
telangana|kamareddy,Telangana,Kamareddy
telangana|karimnagar,Telangana,Karimnagar
telangana|khammam,Telangana,Khammam
telangana|kumuram bheem asifabad,Telangana,Kumuram Bheem Asifabad
telangana|mahabubabad,Telangana,Mahabubabad
telangana|mahabubnagar,Telangana,Mahabubnagar
telangana|mancherial,Telangana,Mancherial
telangana|medak,Telangana,Medak
telangana|medchal malkajgiri,Telangana,Medchal Malkajgiri
telangana|mulugu,Telangana,Mulugu
telangana|nagarkurnool,Telangana,Nagarkurnool
telangana|nalgonda,Telangana,Nalgonda
telangana|narayanpet,Telangana,Narayanpet
telangana|nirmal,Telangana,Nirmal
telangana|nizamabad,Telangana,Nizamabad
telangana|peddapalli,Telangana,Peddapalli
telangana|rajanna sircilla,Telangana,Rajanna Sircilla
telangana|rangareddy,Telangana,Rangareddy
telangana|sangareddy,Telangana,Sangareddy
telangana|siddipet,Telangana,Siddipet
telangana|suryapet,Telangana,Suryapet
telangana|vikarabad,Telangana,Vikarabad
telangana|wanaparthy,Telangana,Wanaparthy
telangana|warangal,Telangana,Warangal
telangana|yadadri bhuvanagiri,Telangana,Yadadri Bhuvanagiri
tripura|dhalai,Tripura,Dhalai
tripura|gomati,Tripura,Gomati
tripura|khowai,Tripura,Khowai
tripura|north tripura,Tripura,North Tripura
tripura|sepahijala,Tripura,Sepahijala
tripura|south tripura,Tripura,South Tripura
tripura|unakoti,Tripura,Unakoti
tripura|west tripura,Tripura,West Tripura
uttar pradesh|agra,Uttar Pradesh,Agra
uttar pradesh|aligarh,Uttar Pradesh,Aligarh
uttar pradesh|ambedkar nagar,Uttar Pradesh,Ambedkar Nagar
uttar pradesh|amethi,Uttar Pradesh,Amethi
uttar pradesh|amroha,Uttar Pradesh,Amroha
uttar pradesh|auraiya,Uttar Pradesh,Auraiya
uttar pradesh|ayodhya,Uttar Pradesh,Ayodhya
uttar pradesh|azamgarh,Uttar Pradesh,Azamgarh
uttar pradesh|bagpat,Uttar Pradesh,Bagpat
uttar pradesh|bahraich,Uttar Pradesh,Bahraich
uttar pradesh|ballia,Uttar Pradesh,Ballia
uttar pradesh|balrampur,Uttar Pradesh,Balrampur
uttar pradesh|banda,Uttar Pradesh,Banda
uttar pradesh|barabanki,Uttar Pradesh,Barabanki
uttar pradesh|bareilly,Uttar Pradesh,Bareilly
uttar pradesh|basti,Uttar Pradesh,Basti
uttar pradesh|bhadohi,Uttar Pradesh,Bhadohi
uttar pradesh|bijnor,Uttar Pradesh,Bijnor
uttar pradesh|budaun,Uttar Pradesh,Budaun
uttar pradesh|bulandshahr,Uttar Pradesh,Bulandshahr
uttar pradesh|chandauli,Uttar Pradesh,Chandauli
uttar pradesh|chitrakoot,Uttar Pradesh,Chitrakoot
uttar pradesh|deoria,Uttar Pradesh,Deoria
uttar pradesh|etah,Uttar Pradesh,Etah
uttar pradesh|etawah,Uttar Pradesh,Etawah
uttar pradesh|farrukhabad,Uttar Pradesh,Farrukhabad
uttar pradesh|fatehpur,Uttar Pradesh,Fatehpur
uttar pradesh|firozabad,Uttar Pradesh,Firozabad
uttar pradesh|gautambuddha nagar,Uttar Pradesh,Gautambuddha Nagar
uttar pradesh|ghaziabad,Uttar Pradesh,Ghaziabad
uttar pradesh|ghazipur,Uttar Pradesh,Ghazipur
uttar pradesh|gonda,Uttar Pradesh,Gonda
uttar pradesh|gorakhpur,Uttar Pradesh,Gorakhpur
uttar pradesh|hamirpur,Uttar Pradesh,Hamirpur
uttar pradesh|hapur,Uttar Pradesh,Hapur
uttar pradesh|hardoi,Uttar Pradesh,Hardoi
uttar pradesh|hathras,Uttar Pradesh,Hathras
uttar pradesh|jalaun,Uttar Pradesh,Jalaun
uttar pradesh|jaunpur,Uttar Pradesh,Jaunpur
uttar pradesh|jhansi,Uttar Pradesh,Jhansi
uttar pradesh|kannauj,Uttar Pradesh,Kannauj
uttar pradesh|kanpur dehat,Uttar Pradesh,Kanpur Dehat
uttar pradesh|kanpur nagar,Uttar Pradesh,Kanpur Nagar
uttar pradesh|kasganj,Uttar Pradesh,Kasganj
uttar pradesh|kaushambi,Uttar Pradesh,Kaushambi
uttar pradesh|kushinagar,Uttar Pradesh,Kushinagar
uttar pradesh|lakhimpur kheri,Uttar Pradesh,Lakhimpur Kheri
uttar pradesh|lalitpur,Uttar Pradesh,Lalitpur
uttar pradesh|lucknow,Uttar Pradesh,Lucknow
uttar pradesh|maharajganj,Uttar Pradesh,Maharajganj
uttar pradesh|mahoba,Uttar Pradesh,Mahoba
uttar pradesh|mainpuri,Uttar Pradesh,Mainpuri
uttar pradesh|mathura,Uttar Pradesh,Mathura
uttar pradesh|mau,Uttar Pradesh,Mau
uttar pradesh|meerut,Uttar Pradesh,Meerut
uttar pradesh|mirzapur,Uttar Pradesh,Mirzapur
uttar pradesh|moradabad,Uttar Pradesh,Moradabad
uttar pradesh|muzaffarnagar,Uttar Pradesh,Muzaffarnagar
uttar pradesh|pilibhit,Uttar Pradesh,Pilibhit
uttar pradesh|pratapgarh,Uttar Pradesh,Pratapgarh
uttar pradesh|prayagraj,Uttar Pradesh,Prayagraj
uttar pradesh|raebareli,Uttar Pradesh,Raebareli
uttar pradesh|rampur,Uttar Pradesh,Rampur
uttar pradesh|saharanpur,Uttar Pradesh,Saharanpur
uttar pradesh|sambhal,Uttar Pradesh,Sambhal
uttar pradesh|sant kabir nagar,Uttar Pradesh,Sant Kabir Nagar
uttar pradesh|shahjahanpur,Uttar Pradesh,Shahjahanpur
uttar pradesh|shamli,Uttar Pradesh,Shamli
uttar pradesh|shravasti,Uttar Pradesh,Shravasti
uttar pradesh|siddharthnagar,Uttar Pradesh,Siddharthnagar
uttar pradesh|sitapur,Uttar Pradesh,Sitapur
uttar pradesh|sonbhadra,Uttar Pradesh,Sonbhadra
uttar pradesh|sultanpur,Uttar Pradesh,Sultanpur
uttar pradesh|unnao,Uttar Pradesh,Unnao
uttar pradesh|varanasi,Uttar Pradesh,Varanasi
uttarakhand|almora,Uttarakhand,Almora
uttarakhand|bageshwar,Uttarakhand,Bageshwar
uttarakhand|chamoli,Uttarakhand,Chamoli
uttarakhand|champawat,Uttarakhand,Champawat
uttarakhand|dehradun,Uttarakhand,Dehradun
uttarakhand|haridwar,Uttarakhand,Haridwar
uttarakhand|nainital,Uttarakhand,Nainital
uttarakhand|pauri garhwal,Uttarakhand,Pauri Garhwal
uttarakhand|pithoragarh,Uttarakhand,Pithoragarh
uttarakhand|rudraprayag,Uttarakhand,Rudraprayag
uttarakhand|tehri garhwal,Uttarakhand,Tehri Garhwal
uttarakhand|udham singh nagar,Uttarakhand,Udham Singh Nagar
uttarakhand|uttarkashi,Uttarakhand,Uttarkashi
west bengal|alipurduar,West Bengal,Alipurduar
west bengal|bankura,West Bengal,Bankura
west bengal|birbhum,West Bengal,Birbhum
west bengal|cooch behar,West Bengal,Cooch Behar
west bengal|dakshin dinajpur,West Bengal,Dakshin Dinajpur
west bengal|darjeeling,West Bengal,Darjeeling
west bengal|hooghly,West Bengal,Hooghly
west bengal|howrah,West Bengal,Howrah
west bengal|jalpaiguri,West Bengal,Jalpaiguri
west bengal|jhargram,West Bengal,Jhargram
west bengal|kalimpong,West Bengal,Kalimpong
west bengal|kolkata,West Bengal,Kolkata
west bengal|malda,West Bengal,Malda
west bengal|murshidabad,West Bengal,Murshidabad
west bengal|nadia,West Bengal,Nadia
west bengal|north twenty four parganas,West Bengal,North Twenty Four Parganas
west bengal|paschim bardhaman,West Bengal,Paschim Bardhaman
west bengal|paschim medinipur,West Bengal,Paschim Medinipur
west bengal|purba bardhaman,West Bengal,Purba Bardhaman
west bengal|purba medinipur,West Bengal,Purba Medinipur
west bengal|purulia,West Bengal,Purulia
west bengal|south twenty four parganas,West Bengal,South Twenty Four Parganas
west bengal|uttar dinajpur,West Bengal,Uttar Dinajpur
